7.399999999999999911e-01 -1.172222130336807311e+02 2.809028035101825793e+01 -1.453124933846989961e+02 4.256103083487614569e-01 6.438040980561959076e-15
7.600000000000000089e-01 -1.172747148650858406e+02 2.798019986761010003e+01 -1.452549147326959371e+02 4.239424222365166806e-01 6.995028013406748629e-15
7.800000000000000266e-01 -1.173037763133870897e+02 2.722323670229581793e+01 -1.445270130156829111e+02 4.124732833681184485e-01 6.851313592410995427e-15
8.000000000000000444e-01 -1.172145901888398498e+02 2.575873700487908735e+01 -1.429733271937189443e+02 3.902838940133195322e-01 5.868663612994230757e-15
8.200000000000000622e-01 -1.171336967486770533e+02 2.488617462339512088e+01 -1.420198713720721742e+02 3.770632518696230284e-01 5.303142444866222580e-15
8.399999999999999689e-01 -1.172365158306524222e+02 2.557429602881145314e+01 -1.428108118594638825e+02 3.874893337698704920e-01 5.991299933777622321e-15
8.599999999999999867e-01 -1.173324877710768135e+02 2.678219026511271750e+01 -1.441146780361895310e+02 4.057907615926169553e-01 5.419276138951545363e-15
8.800000000000000044e-01 -1.173040380886650951e+02 2.732640375024963220e+01 -1.446304418389147202e+02 4.140364204583277807e-01 5.123967932556228716e-15
9.000000000000000222e-01 -1.172421684657680885e+02 2.760163380133142041e+01 -1.448438022670995053e+02 4.182065727474457706e-01 5.320263132558836425e-15
9.200000000000000400e-01 -1.173402385324791339e+02 2.827022556684637067e+01 -1.456104640993254975e+02 4.283367510128238131e-01 5.070560814997319403e-15
9.400000000000000577e-01 -1.173569237202470532e+02 2.863590641503724044e+01 -1.459928301352842936e+02 4.338773699248066884e-01 5.144965234887487659e-15
9.599999999999999645e-01 -1.172517882520367039e+02 2.864728870351198253e+01 -1.458990769555486793e+02 4.340498288410906680e-01 5.530886083139761997e-15
9.799999999999999822e-01 -1.172347457271185220e+02 2.951409898699681023e+01 -1.467488447141153358e+02 4.471833179848001549e-01 5.325599941135664285e-15
1.000000000000000000e+00 -1.173227836957490808e+02 3.137644360824102918e+01 -1.486992273039901136e+02 4.754006607309246846e-01 4.489973751133500018e-15
1.020000000000000018e+00 -1.173297397643796103e+02 3.316260285658043472e+01 -1.504923426209600450e+02 5.024636796451581455e-01 6.237536882819465940e-15
1.040000000000000036e+00 -1.173589279598134567e+02 3.428416369411328901e+01 -1.516430916539267457e+02 5.194570256683831433e-01 7.639794664951527050e-15
1.060000000000000053e+00 -1.174129413255357122e+02 3.420425767336536182e+01 -1.516171989989010740e+02 5.182463283843237178e-01 6.603727501703038854e-15
1.080000000000000071e+00 -1.173269731068770483e+02 3.262146661410527315e+01 -1.499484397209823214e+02 4.942646456682617262e-01 5.928073760442342136e-15
1.100000000000000089e+00 -1.171874473800264127e+02 3.094674746556787426e+01 -1.481341948455942941e+02 4.688901131146647749e-01 6.592518903804532855e-15
1.120000000000000107e+00 -1.172086308789832572e+02 3.105435675678246099e+01 -1.482629876357657110e+02 4.705205569209463534e-01 7.404654914361056620e-15
1.140000000000000124e+00 -1.173687838351427786e+02 3.267967504584523653e+01 -1.500484588809880222e+02 4.951465916037157133e-01 5.637064478203909774e-15
1.159999999999999920e+00 -1.174507238092278101e+02 3.377521576535036729e+01 -1.512259395745781774e+02 5.117456934143994607e-01 5.398887546831163987e-15
1.179999999999999938e+00 -1.172647566439226239e+02 3.359879651719842997e+01 -1.508635531611210467e+02 5.090726745030065281e-01 5.135981589755296133e-15
1.199999999999999956e+00 -1.172063221766571388e+02 3.433919156809695039e+01 -1.515455137447540892e+02 5.202907813348023325e-01 6.390370940861229005e-15
1.219999999999999973e+00 -1.174419227151100813e+02 3.634381916924134970e+01 -1.537857418843514381e+02 5.506639268066870763e-01 5.015860464343874541e-15
1.239999999999999991e+00 -1.174584433042561358e+02 3.698464162634157049e+01 -1.544430849305977063e+02 5.603733579748723104e-01 4.749818596829732692e-15
1.260000000000000009e+00 -1.173793986305566364e+02 3.552329534010686984e+01 -1.529026939706635062e+02 5.382317475773767956e-01 5.516001685611330312e-15
1.280000000000000027e+00 -1.171952662970105905e+02 3.361954952871685265e+01 -1.508148158257274360e+02 5.093871140714674173e-01 6.891897217272628927e-15
1.300000000000000044e+00 -1.172877243371351312e+02 3.340691161033661416e+01 -1.506946359474717383e+02 5.061653274293426152e-01 4.807727199057559945e-15
1.320000000000000062e+00 -1.173588685258215776e+02 3.428468605492013666e+01 -1.516435545807417213e+02 5.194649402260627102e-01 5.681695816905468245e-15
1.340000000000000080e+00 -1.174484969658672924e+02 3.477633304766914790e+01 -1.522248300135364332e+02 5.269141370858961837e-01 5.888631713964060056e-15
1.360000000000000098e+00 -1.174780399483625217e+02 3.367820647898059150e+01 -1.511562464273431203e+02 5.102758557421301910e-01 6.585035906042387545e-15
1.380000000000000115e+00 -1.171731969954341821e+02 3.164200255474528234e+01 -1.488151995501794715e+02 4.794242811325042930e-01 6.379678074068202935e-15
1.400000000000000133e+00 -1.173028448074813781e+02 3.180701211297066777e+01 -1.491098569204520459e+02 4.819244259541010100e-01 6.685349703749831096e-15
1.419999999999999929e+00 -1.174969421938945686e+02 3.315595043436169931e+01 -1.506528926282562679e+02 5.023628853691166629e-01 5.449148328921194956e-15
1.439999999999999947e+00 -1.173229513848198025e+02 3.323080791217155650e+01 -1.505537592969913590e+02 5.034970895783569267e-01 5.979764687633717749e-15
1.459999999999999964e+00 -1.173273031474831356e+02 3.324147284523466794e+01 -1.505687759927178035e+02 5.036586794732524908e-01 6.397043024580965527e-15
1.479999999999999982e+00 -1.174896135546035794e+02 3.299364075791668682e+01 -1.504832543125202733e+02 4.999036478472225209e-01 6.183703056247278353e-15
1.500000000000000000e+00 -1.174037143226307194e+02 3.075783642229173864e+01 -1.481615507449224651e+02 4.660278245801778851e-01 6.598359091076781294e-15
1.520000000000000018e+00 -1.171225337588667230e+02 2.807175112593608191e+01 -1.451942848848028120e+02 4.253295625141830794e-01 5.020614614978941462e-15
1.540000000000000036e+00 -1.171942938055334764e+02 2.826413590468947490e+01 -1.454584297102229584e+02 4.282444834043859783e-01 4.522370536061473153e-15
1.560000000000000053e+00 -1.174161671076769409e+02 3.076343299645980167e+01 -1.481796001041367390e+02 4.661126211584818435e-01 4.726278225726974254e-15
1.580000000000000071e+00 -1.174536145243349381e+02 3.246403944693168597e+01 -1.499176539712666170e+02 4.918793855595710030e-01 5.127499864146173855e-15
1.600000000000000089e+00 -1.173621813397395783e+02 3.228237606434089457e+01 -1.496445574040804729e+02 4.891269100657711366e-01 5.221590278516806268e-15
1.620000000000000107e+00 -1.173177412515440494e+02 3.104438878445799688e+01 -1.483621300360020427e+02 4.703695270372423853e-01 4.956371820863328764e-15
1.640000000000000124e+00 -1.173317257862217389e+02 2.943092800296007994e+01 -1.467626537891818259e+02 4.459231515600012297e-01 5.302404709199649609e-15
1.660000000000000142e+00 -1.173266758631629898e+02 2.750312358682805325e+01 -1.448297994499910430e+02 4.167139937398189886e-01 5.990640915938105981e-15
1.679999999999999938e+00 -1.171428458623529707e+02 2.604776390267412722e+01 -1.431906097650270908e+02 3.946630894344564933e-01 4.538694381115110503e-15
1.699999999999999956e+00 -1.171988517964828134e+02 2.699846015645993447e+01 -1.441973119529427549e+02 4.090675781281808421e-01 4.840747646966128570e-15
1.719999999999999973e+00 -1.173626149661472340e+02 2.969266037368232958e+01 -1.470552753398295636e+02 4.498887935406413741e-01 5.664590167496274586e-15
1.739999999999999991e+00 -1.173997007877046599e+02 3.161310836222605403e+01 -1.490128091499307175e+02 4.789864903367583859e-01 4.783067700063119381e-15
1.760000000000000009e+00 -1.173568307740152932e+02 3.163299403608715465e+01 -1.489898248101024478e+02 4.792877884255629661e-01 3.892614343916054596e-15
1.780000000000000027e+00 -1.172452276827024207e+02 3.025302600796039343e+01 -1.474982536906628070e+02 4.583791819387938449e-01 4.237886491802234545e-15
1.800000000000000044e+00 -1.171923795906767225e+02 2.895859249571890359e+01 -1.461509720863956261e+02 4.387665529654379282e-01 4.041487259085905676e-15
1.820000000000000062e+00 -1.172800319392226243e+02 2.843391998378751495e+01 -1.457139519230101428e+02 4.308169694513259707e-01 3.275275528903927728e-15
1.840000000000000080e+00 -1.173046770451148006e+02 2.787491577747490723e+01 -1.451795928225897114e+02 4.223472087496197847e-01 3.735368423743051201e-15
1.860000000000000098e+00 -1.172734070259222250e+02 2.688494685740307943e+01 -1.441583538833253044e+02 4.073476796576224190e-01 3.199003181070005740e-15
1.880000000000000115e+00 -1.172813377381849307e+02 2.582843248806645420e+01 -1.431097702262513849e+02 3.913398861828250586e-01 3.216295216128756116e-15
1.900000000000000133e+00 -1.172112574745661107e+02 2.509314077621652217e+01 -1.423043982507826399e+02 3.801991026699473308e-01 2.688138603446799327e-15
1.919999999999999929e+00 -1.171955328697131336e+02 2.576913510794123141e+01 -1.429646679776543579e+02 3.904414410294125837e-01 3.169760862726677505e-15
1.939999999999999947e+00 -1.173923015384794439e+02 2.775837148210981908e+01 -1.451506730205892666e+02 4.205813860925730063e-01 3.742373919797964234e-15
1.959999999999999964e+00 -1.173939810751947448e+02 2.900696140006132140e+01 -1.464009424752560733e+02 4.394994151524442838e-01 3.420586148329162366e-15
1.979999999999999982e+00 -1.173582901486932428e+02 2.919028723024900529e+01 -1.465485773789422410e+02 4.422770792461970246e-01 2.846266276733515411e-15
2.000000000000000000e+00 -1.174377233059849743e+02 2.867982021057602893e+01 -1.461175435165609997e+02 4.345427304632731857e-01 3.799575089812901324e-15
2.020000000000000018e+00 -1.171302260507867885e+02 2.817773828417453785e+01 -1.453079643349613264e+02 4.269354285480990718e-01 3.026757928784725735e-15
2.040000000000000036e+00 -1.173814894956981050e+02 3.001757947357046064e+01 -1.473990689692685692e+02 4.548118102056130652e-01 2.865989989483062068e-15
2.060000000000000053e+00 -1.173832548537599223e+02 3.233688617849256275e+01 -1.497201410322524850e+02 4.899528208862509726e-01 3.857151309891401988e-15
2.080000000000000071e+00 -1.173018567187374259e+02 3.380476055500956534e+01 -1.511066172737469913e+02 5.121933417425691415e-01 2.596741404392934665e-15
2.100000000000000089e+00 -1.172795066347233615e+02 3.514569322540294394e+01 -1.524251998601262983e+02 5.325105034151961236e-01 1.826023688980408881e-15
2.120000000000000107e+00 -1.173786365654543573e+02 3.646474534865497219e+01 -1.538433819141093295e+02 5.524961416462874642e-01 1.683965335188276919e-15
2.140000000000000124e+00 -1.174715498585660498e+02 3.655453793848926125e+01 -1.540260877970553111e+02 5.538566354316554197e-01 2.603703785810335074e-15
2.160000000000000142e+00 -1.173491039813087156e+02 3.463990418501960278e+01 -1.519890081663283183e+02 5.248470331063576078e-01 3.308390100931499664e-15
2.180000000000000160e+00 -1.171903357283968887e+02 3.255684823816181961e+01 -1.497471839665587083e+02 4.932855793660881893e-01 2.682975169497797092e-15
2.200000000000000178e+00 -1.173833814720063771e+02 3.203600646929275797e+01 -1.494193879412991350e+02 4.853940374135266578e-01 1.526304314588280461e-15
2.220000000000000195e+00 -1.174428171729144310e+02 3.136352540169384184e+01 -1.488063425746082657e+02 4.752049303286945969e-01 3.175315487452554865e-15
2.240000000000000213e+00 -1.171709737902512245e+02 3.029383202818721088e+01 -1.474648058184384354e+02 4.589974549725335251e-01 2.720046410331633524e-15
2.260000000000000231e+00 -1.173144822910459197e+02 3.136651486244803522e+01 -1.486809971534939621e+02 4.752502251886066009e-01 4.024845580668893228e-15
2.280000000000000249e+00 -1.174874467958169788e+02 3.336064372545659751e+01 -1.508480905212735763e+02 5.054642988705545514e-01 3.846325969130150158e-15
2.300000000000000266e+00 -1.173822720354957028e+02 3.398153472974667011e+01 -1.513638067652423729e+02 5.148717383294949546e-01 5.488871223306154871e-15
2.319999999999999840e+00 -1.173400283711279712e+02 3.372997135390050971e+01 -1.510699997250284810e+02 5.110601720287956118e-01 4.133251622958919008e-15
2.339999999999999858e+00 -1.173259587287459027e+02 3.334149829264073617e+01 -1.506674570213866389e+02 5.051742165551627028e-01 3.487938398639702381e-15
2.359999999999999876e+00 -1.174147392412699702e+02 3.257621992416527235e+01 -1.499909591654352425e+02 4.935790897600798588e-01 4.647049309015904475e-15
2.379999999999999893e+00 -1.173292184017261093e+02 3.067648132049792054e+01 -1.480056997222240227e+02 4.647951715226957825e-01 3.134414432124151537e-15
2.399999999999999911e+00 -1.171674200565483090e+02 2.882428365251794133e+01 -1.459917037090662575e+02 4.367315704926960640e-01 4.106324615650731353e-15
2.419999999999999929e+00 -1.171940966825572588e+02 2.904244827312696486e+01 -1.462365449556842236e+02 4.400370950473782572e-01 3.916610704939909533e-15
2.439999999999999947e+00 -1.173256848928705551e+02 3.097372868328091755e+01 -1.482994135761514656e+02 4.692989194436502642e-01 5.154173772866003459e-15
2.459999999999999964e+00 -1.173675028355885388e+02 3.268450140017886696e+01 -1.500520042357674129e+02 4.952197181845283125e-01 4.358244082600775451e-15
2.479999999999999982e+00 -1.173692799635494737e+02 3.303584548512694852e+01 -1.504051254486764151e+02 5.005431134110143176e-01 6.167736072623137075e-15
2.500000000000000000e+00 -1.173018056581457813e+02 3.195664579275403838e+01 -1.492584514508998268e+02 4.841916029205157179e-01 5.981052847035066199e-15
2.520000000000000018e+00 -1.172481275058819392e+02 3.034177961412527935e+01 -1.475899071200072115e+02 4.597239335473526922e-01 6.223441295103944824e-15
2.540000000000000036e+00 -1.172729359038572170e+02 2.898494407859072908e+01 -1.462578799824479461e+02 4.391658193725868076e-01 4.485424681236640609e-15
2.560000000000000053e+00 -1.172589143593714454e+02 2.795586884699717345e+01 -1.452147832063686224e+02 4.235737704090480893e-01 6.943610748579593521e-15
2.580000000000000071e+00 -1.172378609381532044e+02 2.754725692653568814e+01 -1.447851178646888854e+02 4.173826807050861620e-01 5.483043537296120284e-15
2.600000000000000089e+00 -1.172908424428721332e+02 2.799045629919291045e+01 -1.452812987420650472e+02 4.240978227150440927e-01 4.573525985495314641e-15
2.620000000000000107e+00 -1.173065299948650591e+02 2.882751919296777743e+01 -1.461340491878328294e+02 4.367805938328451210e-01 3.568292035180541740e-15
2.640000000000000124e+00 -1.173246858013692702e+02 2.968395113410298336e+01 -1.470086369354722535e+02 4.497568353651967277e-01 5.588735229557259945e-15
2.660000000000000142e+00 -1.173737140309861786e+02 3.014093065851877640e+01 -1.475146446895049621e+02 4.566807675533147703e-01 3.861916815434371298e-15
2.680000000000000160e+00 -1.173334721397314411e+02 2.968759541176631700e+01 -1.470210675514977652e+02 4.498120516934290269e-01 4.328802142268695394e-15
2.700000000000000178e+00 -1.171947464362295506e+02 2.900626476530782227e+01 -1.462010112015373693e+02 4.394888600804215395e-01 4.370952418903845543e-15
2.720000000000000195e+00 -1.171646534465765797e+02 2.981443459428686538e+01 -1.469790880408634450e+02 4.517338574891949232e-01 2.899494678946516544e-15
2.740000000000000213e+00 -1.172731269304154296e+02 3.250123860896266592e+01 -1.497743655393780955e+02 4.924430092267070846e-01 4.385117437052275502e-15
2.760000000000000231e+00 -1.174042810112206325e+02 3.545515359262597599e+01 -1.528594346038466085e+02 5.371992968579692995e-01 3.449293380454406629e-15
2.780000000000000249e+00 -1.174457611832206965e+02 3.671068912926719463e+01 -1.541564503124878911e+02 5.562225625646544103e-01 4.114196530943865280e-15
2.800000000000000266e+00 -1.173901370884718034e+02 3.561941939248235656e+01 -1.530095564809541600e+02 5.396881726133689883e-01 2.724008606765981214e-15
2.819999999999999840e+00 -1.172586073071290542e+02 3.327759136396373663e+01 -1.505361986710927908e+02 5.042059297570262721e-01 5.016009249739762054e-15
2.839999999999999858e+00 -1.172575712528709460e+02 3.158942877949300865e+01 -1.488470000323639510e+02 4.786277087801971142e-01 4.114664622435139900e-15
2.859999999999999876e+00 -1.172933712950942322e+02 3.108742864400914385e+01 -1.483807999391033832e+02 4.710216461213506678e-01 5.160340213330237560e-15
2.879999999999999893e+00 -1.172542004537815075e+02 3.161290938787481153e+01 -1.488671098416563154e+02 4.789834755738607841e-01 6.668042371498660341e-15
2.899999999999999911e+00 -1.173032556127487425e+02 3.332627187014027470e+01 -1.506295274828890172e+02 5.049435131839435931e-01 5.138605833251540343e-15
2.919999999999999929e+00 -1.173727342804878333e+02 3.546267966494477264e+01 -1.528354139454326059e+02 5.373133282567389424e-01 4.141072352039257139e-15
2.939999999999999947e+00 -1.174100100438140402e+02 3.675048798227403779e+01 -1.541604980260880779e+02 5.568255754890005793e-01 4.233430487263238540e-15
2.959999999999999964e+00 -1.173571944651787078e+02 3.655695987732516272e+01 -1.539141543425038776e+02 5.538933314746237180e-01 4.503593390874764368e-15
2.979999999999999982e+00 -1.173204155054152409e+02 3.552903280374292194e+01 -1.528494483091581628e+02 5.383186788445897264e-01 3.587025616365493213e-15
3.000000000000000000e+00 -1.173643211084483937e+02 3.432566519262189786e+01 -1.516899863010702916e+02 5.200858362518469002e-01 3.929938601305384516e-15
3.020000000000000018e+00 -1.172710961779756929e+02 3.334550042246308976e+01 -1.506165966004387826e+02 5.052348548858044408e-01 3.890931778743901489e-15
3.040000000000000036e+00 -1.173423564622638509e+02 3.329223900154376281e+01 -1.506345954638076137e+02 5.044278636597540055e-01 4.398010870549308785e-15
3.060000000000000053e+00 -1.172623403164648295e+02 3.399749146572087000e+01 -1.512598317821856995e+02 5.151135070563768181e-01 4.318557074934663624e-15
3.080000000000000071e+00 -1.173784318600280727e+02 3.554217868157870441e+01 -1.529206105416067771e+02 5.385178588117985887e-01 3.060799506906205512e-15
3.100000000000000089e+00 -1.174704830389789123e+02 3.650860531888180560e+01 -1.539790883578607179e+02 5.531606866497242869e-01 3.464224973852844788e-15
3.120000000000000107e+00 -1.174336577637871670e+02 3.556693041215230267e+01 -1.530005881759394697e+02 5.388928850326106801e-01 4.297814434178039583e-15
3.140000000000000124e+00 -1.172344651374690301e+02 3.358983762892101765e+01 -1.508243027663900477e+02 5.089369337715305974e-01 2.659470836043833027e-15
3.160000000000000142e+00 -1.172075126964313085e+02 3.335823207677983504e+01 -1.505657447732111507e+02 5.054277587390884063e-01 1.669954059090464190e-15
3.180000000000000160e+00 -1.175290070245188190e+02 3.487445783877381444e+01 -1.524034648632926405e+02 5.284008763450578350e-01 1.743306471118333757e-15
3.200000000000000178e+00 -1.174828423282699390e+02 3.477474060037441461e+01 -1.522575829286443536e+02 5.268900090965820127e-01 1.970841320817121898e-15
3.220000000000000195e+00 -1.172912288870062270e+02 3.282974721261125239e+01 -1.501209760996174793e+02 4.974204123122917265e-01 3.826848742388512735e-15
3.240000000000000213e+00 -1.171434154303445609e+02 3.172993564934613886e+01 -1.488733510796907069e+02 4.807566007476687941e-01 2.900094499184674916e-15
3.260000000000000231e+00 -1.173789230583816163e+02 3.256292362648832750e+01 -1.499418466848699438e+02 4.933776307043685749e-01 2.841737567944001632e-15
3.280000000000000249e+00 -1.173598389054568258e+02 3.295147540034033540e+01 -1.503113143057971683e+02 4.992647787930353798e-01 4.551873412647688295e-15
3.300000000000000266e+00 -1.172411735716941905e+02 3.247925555892530980e+01 -1.497204291306194932e+02 4.921099327109895172e-01 3.651757320514557097e-15
3.320000000000000284e+00 -1.173233599402972231e+02 3.213728926118795926e+01 -1.494606492014851824e+02 4.869286251695145173e-01 4.342661167468607707e-15
3.339999999999999858e+00 -1.173900363695601641e+02 3.116437238929001552e+01 -1.485544087588501725e+02 4.721874604437881207e-01 5.133506074316014982e-15
3.359999999999999876e+00 -1.172823810283358483e+02 2.896994327040924588e+01 -1.462523242987450942e+02 4.389385344001400791e-01 2.158520261999317251e-15
3.379999999999999893e+00 -1.171827070992221138e+02 2.695413527838084633e+01 -1.441368423776029601e+02 4.083959890663764747e-01 3.532271868319066552e-15
3.399999999999999911e+00 -1.171860075738601381e+02 2.665816065598465912e+01 -1.438441682298447972e+02 4.039115250906766263e-01 3.648565166692870382e-15
3.419999999999999929e+00 -1.173254911738821846e+02 2.794751762554743024e+01 -1.452730087994296184e+02 4.234472367507186585e-01 3.690552338974009438e-15
3.439999999999999947e+00 -1.174420172754498424e+02 2.892957077206827066e+01 -1.463715880475181166e+02 4.383268298798222995e-01 3.853929388444262167e-15
3.459999999999999964e+00 -1.172803344648017116e+02 2.840140169145757909e+01 -1.456817361562592907e+02 4.303242680523875485e-01 4.578912943764841384e-15
3.479999999999999982e+00 -1.171857619488920506e+02 2.820656166430849154e+01 -1.453923236132005457e+02 4.273721464289165217e-01 4.324528891333461570e-15
3.500000000000000000e+00 -1.173324232767417499e+02 2.924266700185855328e+01 -1.465750902786002996e+02 4.430707121493719924e-01 4.425339088308055476e-15
3.520000000000000018e+00 -1.173209867961707857e+02 2.979785799622735709e+01 -1.471188447923981357e+02 4.514826969125357303e-01 5.237959546307822225e-15
3.540000000000000036e+00 -1.172621536384309309e+02 2.939205269634762629e+01 -1.466542063347785643e+02 4.453341317628428109e-01 5.310824686389317104e-15
3.560000000000000053e+00 -1.172434079584517832e+02 2.860109571195973288e+01 -1.458445036704115125e+02 4.333499350296929342e-01 6.899480070949580896e-15
3.580000000000000071e+00 -1.172559911711839504e+02 2.773991685987778055e+01 -1.449959080310617310e+02 4.203017706042088131e-01 6.139003789194724350e-15
3.600000000000000089e+00 -1.172517636953566580e+02 2.677057249329192601e+01 -1.440223361886485804e+02 4.056147347468473385e-01 5.509394367398343219e-15
3.620000000000000107e+00 -1.172379318293566683e+02 2.578999457837152320e+01 -1.430279264077281880e+02 3.907574936116897657e-01 4.974369098236198301e-15
3.640000000000000124e+00 -1.172417074621412496e+02 2.503209286754572105e+01 -1.422738003296869636e+02 3.792741343567533341e-01 5.301024300318315155e-15
3.660000000000000142e+00 -1.172221875873973858e+02 2.464757428656609406e+01 -1.418697618739634834e+02 3.734480952510014218e-01 5.723641179706051336e-15
3.680000000000000160e+00 -1.171989560348181811e+02 2.501929336909033808e+01 -1.422182494039085157e+02 3.790802025619748328e-01 4.860079753454959045e-15
3.700000000000000178e+00 -1.173064435494525242e+02 2.617589122002768676e+01 -1.434823347694802180e+02 3.966044124246619340e-01 4.165793142385281500e-15
3.720000000000000195e+00 -1.173721119446394567e+02 2.686719017262815612e+01 -1.442393021172676129e+02 4.070786389792144799e-01 3.582297643334655743e-15
3.740000000000000213e+00 -1.172831025527578106e+02 2.641282357839443051e+01 -1.436959261311522482e+02 4.001942966423398529e-01 4.871795383906279897e-15
3.760000000000000231e+00 -1.172415345343164574e+02 2.590590215976815003e+01 -1.431474366940846039e+02 3.925136690873962109e-01 6.614218311542562212e-15
